"TOA5","exp","CR1000","63522","CR1000.Std.32.03","CPU:Exp_03.CR1","41229","Exp03"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","Rs","TP","Vs","termopar"
"TS","RN","","","","","",""
"","","Min","Smp","Smp","Smp","Smp","Smp"
"2025-06-04 10:34:15",7644,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:16",7645,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:17",7646,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:18",7647,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:19",7648,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:20",7649,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:21",7650,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:34:22",7651,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:23",7652,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:24",7653,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:25",7654,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:26",7655,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:27",7656,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:28",7657,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:29",7658,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:30",7659,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:31",7660,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:32",7661,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:33",7662,12.87,23.87,116.1,41.8,23.21,40.86
"2025-06-04 10:34:34",7663,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:34:35",7664,12.87,23.87,116.1,41.8,23.21,40.86
"2025-06-04 10:34:36",7665,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:37",7666,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:38",7667,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:39",7668,12.87,23.87,116.1,41.89,23.22,40.94
"2025-06-04 10:34:40",7669,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:41",7670,12.87,23.87,116.1,41.8,23.21,40.86
"2025-06-04 10:34:42",7671,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:34:43",7672,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:34:44",7673,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:34:45",7674,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:34:46",7675,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:34:47",7676,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:34:48",7677,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:34:49",7678,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:34:50",7679,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:34:51",7680,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:34:52",7681,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:34:53",7682,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:34:54",7683,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:34:55",7684,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:34:56",7685,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:34:57",7686,12.87,23.87,116,41.62,23.2,40.94
"2025-06-04 10:34:58",7687,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:34:59",7688,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:35:00",7689,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:35:01",7690,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:35:02",7691,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:35:03",7692,12.87,23.87,116.1,41.8,23.21,40.86
"2025-06-04 10:35:04",7693,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:35:05",7694,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:35:06",7695,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:35:07",7696,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:35:08",7697,12.87,23.87,116.1,41.8,23.21,40.94
"2025-06-04 10:35:09",7698,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:35:10",7699,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:35:11",7700,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:35:12",7701,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:35:13",7702,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:35:14",7703,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:35:15",7704,12.87,23.87,116,41.62,23.2,40.94
"2025-06-04 10:35:16",7705,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:35:17",7706,12.87,23.87,116.1,41.71,23.2,40.94
"2025-06-04 10:35:18",7707,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:35:19",7708,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:35:20",7709,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:35:21",7710,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:35:22",7711,12.87,23.87,116.1,41.8,23.21,40.86
"2025-06-04 10:35:23",7712,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:35:24",7713,12.87,23.87,116.1,41.71,23.2,40.78
"2025-06-04 10:35:25",7714,12.87,23.87,116.1,41.71,23.2,40.78
"2025-06-04 10:35:26",7715,12.87,23.87,116.1,41.71,23.2,40.78
"2025-06-04 10:35:27",7716,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:28",7717,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:35:29",7718,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:35:30",7719,12.87,23.87,116,41.62,23.2,40.86
"2025-06-04 10:35:31",7720,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:32",7721,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:33",7722,12.87,23.87,116,41.62,23.2,40.94
"2025-06-04 10:35:34",7723,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:35:35",7724,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:35:36",7725,12.87,23.87,116,41.62,23.2,40.86
"2025-06-04 10:35:37",7726,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:38",7727,12.87,23.87,116.1,41.71,23.2,40.78
"2025-06-04 10:35:39",7728,12.87,23.87,116,41.53,23.19,40.78
"2025-06-04 10:35:40",7729,12.87,23.87,116.1,41.71,23.2,40.86
"2025-06-04 10:35:41",7730,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:42",7731,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:43",7732,12.87,23.87,116,41.53,23.19,40.78
"2025-06-04 10:35:44",7733,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:45",7734,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:46",7735,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:47",7736,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:48",7737,12.87,23.87,116,41.44,23.18,40.78
"2025-06-04 10:35:49",7738,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:50",7739,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:51",7740,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:52",7741,12.87,23.87,116,41.53,23.19,40.78
"2025-06-04 10:35:53",7742,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:54",7743,12.87,23.87,116,41.53,23.19,40.78
"2025-06-04 10:35:55",7744,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:56",7745,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:35:57",7746,12.87,23.87,116,41.53,23.19,40.78
"2025-06-04 10:35:58",7747,12.87,23.87,116,41.53,23.19,40.78
"2025-06-04 10:35:59",7748,12.87,23.87,116,41.53,23.19,40.78
"2025-06-04 10:36:00",7749,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:01",7750,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:02",7751,12.87,23.87,116,41.44,23.18,40.78
"2025-06-04 10:36:03",7752,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:04",7753,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:05",7754,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:06",7755,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:07",7756,12.87,23.87,116,41.53,23.19,40.78
"2025-06-04 10:36:08",7757,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:09",7758,12.87,23.87,116,41.53,23.19,40.86
"2025-06-04 10:36:10",7759,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:11",7760,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:12",7761,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:13",7762,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:14",7763,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:15",7764,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:16",7765,12.87,23.87,116.1,41.71,23.2,40.78
"2025-06-04 10:36:17",7766,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:18",7767,12.87,23.87,116,41.53,23.19,40.78
"2025-06-04 10:36:19",7768,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:20",7769,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:21",7770,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:22",7771,12.87,23.87,116,41.53,23.19,40.78
"2025-06-04 10:36:23",7772,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:24",7773,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:25",7774,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:26",7775,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:27",7776,12.87,23.87,116.1,41.71,23.2,40.78
"2025-06-04 10:36:28",7777,12.87,23.87,116.1,41.71,23.2,40.78
"2025-06-04 10:36:29",7778,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:30",7779,12.87,23.87,116.1,41.71,23.2,40.78
"2025-06-04 10:36:31",7780,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:32",7781,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:33",7782,12.87,23.87,116.1,41.71,23.2,40.78
"2025-06-04 10:36:34",7783,12.87,23.87,116,41.62,23.2,40.7
"2025-06-04 10:36:35",7784,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:36",7785,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:37",7786,12.87,23.87,116,41.62,23.2,40.7
"2025-06-04 10:36:38",7787,12.87,23.87,116,41.62,23.2,40.78
"2025-06-04 10:36:39",7788,12.87,23.9,116.1,41.71,23.2,40.7
"2025-06-04 10:36:40",7789,12.87,23.9,116.1,41.71,23.2,40.72
"2025-06-04 10:36:41",7790,12.87,23.9,116,41.62,23.2,40.72
"2025-06-04 10:36:42",7791,12.87,23.9,116,41.62,23.2,40.64
"2025-06-04 10:36:43",7792,12.87,23.9,116,41.62,23.2,40.64
"2025-06-04 10:36:44",7793,12.87,23.9,116,41.62,23.2,40.72
"2025-06-04 10:36:45",7794,12.87,23.9,116,41.62,23.2,40.72
"2025-06-04 10:36:46",7795,12.87,23.9,116,41.53,23.19,40.81
"2025-06-04 10:36:47",7796,12.87,23.9,116,41.53,23.19,40.81
"2025-06-04 10:36:48",7797,12.87,23.9,116,41.44,23.18,40.81
"2025-06-04 10:36:49",7798,12.87,23.9,116,41.62,23.2,40.81
"2025-06-04 10:36:50",7799,12.87,23.9,116,41.53,23.19,40.81
"2025-06-04 10:36:51",7800,12.87,23.9,116,41.62,23.2,40.72
"2025-06-04 10:36:52",7801,12.87,23.9,116,41.62,23.2,40.81
"2025-06-04 10:36:53",7802,12.87,23.9,116,41.62,23.2,40.72
"2025-06-04 10:36:54",7803,12.87,23.9,116,41.62,23.2,40.72
"2025-06-04 10:36:55",7804,12.87,23.9,116,41.62,23.2,40.81
"2025-06-04 10:36:56",7805,12.87,23.9,116,41.62,23.2,40.72
"2025-06-04 10:36:57",7806,12.87,23.9,116,41.62,23.2,40.81
"2025-06-04 10:36:58",7807,12.87,23.9,116,41.62,23.2,40.72
"2025-06-04 10:36:59",7808,12.87,23.9,116,41.53,23.19,40.72
"2025-06-04 10:37:00",7809,12.87,23.9,116,41.62,23.2,40.72
"2025-06-04 10:37:01",7810,12.87,23.9,116.1,41.71,23.2,40.72
"2025-06-04 10:37:02",7811,12.87,23.9,116,41.62,23.2,40.72
"2025-06-04 10:37:03",7812,12.87,23.9,116.1,41.71,23.2,40.81
"2025-06-04 10:37:04",7813,12.87,23.9,116.1,41.71,23.2,40.81
"2025-06-04 10:37:05",7814,12.87,23.9,116.1,41.71,23.2,40.72
"2025-06-04 10:37:06",7815,12.87,23.9,116,41.53,23.19,40.81
"2025-06-04 10:37:07",7816,12.87,23.9,116,41.53,23.19,40.81
"2025-06-04 10:37:08",7817,12.87,23.9,116,41.53,23.19,40.72
"2025-06-04 10:37:09",7818,12.87,23.9,116,41.62,23.2,40.64
"2025-06-04 10:37:10",7819,12.87,23.9,116,41.53,23.19,40.72
"2025-06-04 10:37:11",7820,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:37:12",7821,12.87,23.9,116,41.62,23.2,40.72
"2025-06-04 10:37:13",7822,12.87,23.9,116,41.62,23.2,40.72
"2025-06-04 10:37:14",7823,12.87,23.9,116,41.53,23.19,40.72
"2025-06-04 10:37:15",7824,12.87,23.9,116,41.53,23.19,40.72
"2025-06-04 10:37:16",7825,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:37:17",7826,12.87,23.9,116,41.53,23.19,40.72
"2025-06-04 10:37:18",7827,12.87,23.9,116,41.53,23.19,40.81
"2025-06-04 10:37:19",7828,12.87,23.9,116,41.44,23.18,40.81
"2025-06-04 10:37:20",7829,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:37:21",7830,12.87,23.9,116,41.53,23.19,40.81
"2025-06-04 10:37:22",7831,12.87,23.9,116,41.53,23.19,40.81
"2025-06-04 10:37:23",7832,12.87,23.9,116,41.44,23.18,40.72
"2025-06-04 10:37:24",7833,12.87,23.9,116,41.44,23.18,40.72
"2025-06-04 10:37:25",7834,12.87,23.9,116,41.44,23.18,40.72
"2025-06-04 10:37:26",7835,12.87,23.9,116,41.44,23.18,40.72
"2025-06-04 10:37:27",7836,12.87,23.9,116,41.53,23.19,40.72
"2025-06-04 10:37:28",7837,12.87,23.9,116,41.44,23.18,40.81
"2025-06-04 10:37:29",7838,12.87,23.9,116,41.62,23.2,40.81
"2025-06-04 10:37:30",7839,12.87,23.9,116,41.62,23.2,40.72
"2025-06-04 10:37:31",7840,12.87,23.9,116,41.53,23.19,40.81
"2025-06-04 10:37:32",7841,12.87,23.9,116,41.53,23.19,40.81
"2025-06-04 10:37:33",7842,12.87,23.9,116,41.62,23.2,40.72
"2025-06-04 10:37:34",7843,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:37:35",7844,12.87,23.9,116,41.53,23.19,40.72
"2025-06-04 10:37:36",7845,12.87,23.9,116,41.62,23.2,40.72
"2025-06-04 10:37:37",7846,12.87,23.9,116,41.62,23.2,40.81
"2025-06-04 10:37:38",7847,12.87,23.9,116,41.53,23.19,40.72
"2025-06-04 10:37:39",7848,12.87,23.9,116,41.44,23.18,40.72
"2025-06-04 10:37:40",7849,12.87,23.9,116,41.53,23.19,40.72
"2025-06-04 10:37:41",7850,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:37:42",7851,12.87,23.9,116,41.53,23.19,40.81
"2025-06-04 10:37:43",7852,12.87,23.9,116,41.53,23.19,40.81
"2025-06-04 10:37:44",7853,12.87,23.9,116,41.44,23.18,40.72
"2025-06-04 10:37:45",7854,12.87,23.9,116,41.44,23.18,40.72
"2025-06-04 10:37:46",7855,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:37:47",7856,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:37:48",7857,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:37:49",7858,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:37:50",7859,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:37:51",7860,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:37:52",7861,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:37:53",7862,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:37:54",7863,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:37:55",7864,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:37:56",7865,12.87,23.9,116,41.53,23.19,40.56
"2025-06-04 10:37:57",7866,12.87,23.9,116,41.62,23.2,40.64
"2025-06-04 10:37:58",7867,12.87,23.9,116,41.62,23.2,40.56
"2025-06-04 10:37:59",7868,12.87,23.9,116,41.62,23.2,40.64
"2025-06-04 10:38:00",7869,12.87,23.9,116,41.62,23.2,40.64
"2025-06-04 10:38:01",7870,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:38:02",7871,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:38:03",7872,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:38:04",7873,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:38:05",7874,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:38:06",7875,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:38:07",7876,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:38:08",7877,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:38:09",7878,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:38:10",7879,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:38:11",7880,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:38:12",7881,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:38:13",7882,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:38:14",7883,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:38:15",7884,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:38:16",7885,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:38:17",7886,12.87,23.9,115.9,41.35,23.18,40.64
"2025-06-04 10:38:18",7887,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:38:19",7888,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:38:20",7889,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:38:21",7890,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:38:22",7891,12.87,23.9,116,41.44,23.18,40.64
"2025-06-04 10:38:23",7892,12.87,23.9,116,41.53,23.19,40.64
"2025-06-04 10:38:24",7893,12.87,23.9,116,41.53,23.19,40.56
"2025-06-04 10:38:25",7894,12.87,23.93,116,41.53,23.19,40.64
"2025-06-04 10:38:26",7895,12.87,23.9,116,41.53,23.19,40.67
"2025-06-04 10:38:27",7896,12.87,23.93,116,41.53,23.19,40.64
"2025-06-04 10:38:28",7897,12.87,23.93,116,41.53,23.19,40.59
"2025-06-04 10:38:29",7898,12.87,23.9,116,41.53,23.19,40.67
"2025-06-04 10:38:30",7899,12.87,23.93,116,41.62,23.2,40.64
"2025-06-04 10:38:31",7900,12.87,23.93,116,41.53,23.19,40.67
"2025-06-04 10:38:32",7901,12.87,23.93,116,41.44,23.18,40.67
"2025-06-04 10:38:33",7902,12.87,23.93,116,41.44,23.18,40.67
"2025-06-04 10:38:34",7903,12.87,23.93,116,41.44,23.18,40.67
"2025-06-04 10:38:35",7904,12.87,23.93,116,41.44,23.18,40.67
"2025-06-04 10:38:36",7905,12.87,23.93,116,41.44,23.18,40.67
"2025-06-04 10:38:37",7906,12.87,23.9,115.9,41.35,23.18,40.67
"2025-06-04 10:38:38",7907,12.87,23.93,116,41.44,23.18,40.64
"2025-06-04 10:38:39",7908,12.87,23.93,116,41.44,23.18,40.67
"2025-06-04 10:38:40",7909,12.87,23.93,115.9,41.35,23.18,40.67
"2025-06-04 10:38:41",7910,12.87,23.93,115.9,41.35,23.18,40.67
"2025-06-04 10:38:42",7911,12.87,23.9,115.9,41.35,23.18,40.67
"2025-06-04 10:38:43",7912,12.87,23.9,116,41.44,23.18,40.56
"2025-06-04 10:38:44",7913,12.87,23.9,116,41.44,23.18,40.48
"2025-06-04 10:38:45",7914,12.87,23.93,116,41.44,23.18,40.64
"2025-06-04 10:38:46",7915,12.87,23.9,116,41.44,23.18,40.67
"2025-06-04 10:38:47",7916,12.87,23.93,116,41.44,23.18,40.64
"2025-06-04 10:38:48",7917,12.87,23.93,116,41.44,23.18,40.59
"2025-06-04 10:38:49",7918,12.87,23.93,116,41.44,23.18,40.59
"2025-06-04 10:38:50",7919,12.87,23.93,116,41.44,23.18,40.51
"2025-06-04 10:38:51",7920,12.87,23.93,116,41.53,23.19,40.59
"2025-06-04 10:38:52",7921,12.87,23.93,116,41.53,23.19,40.67
"2025-06-04 10:38:53",7922,12.87,23.93,116,41.53,23.19,40.59
"2025-06-04 10:38:54",7923,12.87,23.9,116,41.53,23.19,40.67
"2025-06-04 10:38:55",7924,12.87,23.93,116,41.44,23.18,40.56
"2025-06-04 10:38:56",7925,12.87,23.93,115.9,41.35,23.18,40.67
"2025-06-04 10:38:57",7926,12.87,23.93,116,41.44,23.18,40.67
"2025-06-04 10:38:58",7927,12.87,23.93,116,41.44,23.18,40.67
"2025-06-04 10:38:59",7928,12.87,23.9,116,41.44,23.18,40.67
"2025-06-04 10:39:00",7929,12.87,23.93,116,41.44,23.18,40.64
"2025-06-04 10:39:01",7930,12.87,23.93,116,41.44,23.18,40.67
"2025-06-04 10:39:02",7931,12.87,23.93,116,41.44,23.18,40.67
